['Legenda'],['Perfil'],['Tipo'],['Assunto']
"['tartaruga-da-amazônia', '(', 'Podocnemis', 'expansa', ')', 'maior', 'quelônio', 'rios', 'América', 'Sul', 'maiores', 'água', 'doce', 'planeta', '.', 'Pode', 'viver', '80', 'anos', 'fêmeas', 'podem', 'alcançar', 'quase', '1', 'metro', 'comprimento', '.', 'espécie', 'vive', 'rios', 'Amazônia', 'Cerrado', 'região', 'Norte', 'Mato', 'Grosso', 'Goiás', '.', 'ameaçada', 'extinção', 'vários', 'países', 'vizinhos', 'devido', 'caça', 'coleta', 'ovos', 'alimentação', 'humana', 'não', 'classificada', 'nenhum', 'nível', 'ameaça', 'Brasil', '.', 'Tabuleiro', 'Guaporé', 'Rondônia', 'local', 'nidificação', 'importante', 'espécie', '.', 'área', 'fica', 'rio', 'nome', 'fronteira', 'Bolívia', '.', 'desova', 'começa', 'outubro', 'durante', 'vazante', 'rios', 'formam', 'grandes', 'bancos', 'areia', 'margens', '.', 'Milhares', 'fêmeas', 'adultas', 'viajam', 'muitos', 'quilômetros', 'rio', 'acima', 'enterrar', 'milhões', 'ovos', 'Tabuleiro', 'Guaporé', 'intervalo', 'poucas', 'semanas', '.', 'Agentes', 'Ibama', 'populações', 'tradicionais', 'locais', 'monitoram', 'temporada', 'reprodutiva', 'protegem', 'berçários', 'fiscalizam', 'caça', 'ilegal', 'espécie', '.', 'atividades', 'fazem', 'parte', 'Projeto', 'Quelônios', 'Amazônia', '(', '@', 'pqa_ibama', ')', 'começou', '1979', 'sob', 'responsabilidade', '@', 'ibamagov', 'desde', '2011', '.', 'dezembro', 'censo', 'reprodutivo', 'realizado', 'quatro', 'praias', 'região', 'contabilizou', '1.409.263', 'filhotes', 'tartarugas', '.', 'contagem', 'retomada', '2023', 'após', 'paralisação', 'anos', 'anteriores', 'falta', 'servidores', '.', 'Moradores', 'locais', 'Associação', 'Quilombola', 'Ecológica', 'Vale', 'Guaporé', '(', 'Ecovale', ')', 'apoiam', 'atividades', '.', 'outras', 'áreas', 'Amazônia', 'PQA', 'protege', 'cágados', 'espécies', 'tracajá', '(', 'P.', 'unifilis', ')', 'iaçá', '(', 'P.', 'sextuberculata', ')', 'além', 'outros', 'quelônios', '.', 'Neste', 'ano', 'retomada', 'outro', 'programa', 'paralisado', 'gestão', 'anterior', 'beneficiou', 'PQA', '.', 'Programa', 'Conversão', 'Multas', 'Ambientais', 'disponibilizou', 'recursos', 'compra', 'equipamentos', 'logística', 'equipes', 'fiscalização', 'biometria', 'animais', '.', 'informações', 'Ibama', 'plataforma', 'Salve/', '@', 'icmbio', '.']",['mmeioambiente'],['informativo'],['fauna']
"['área', 'sob', 'alertas', 'desmatamento', 'Amazônia', 'caiu', '50', '%', '2023', 'segundo', 'dados', 'sistema', 'Deter', 'Inpe', '(', '@', 'mcti', ')', '.', 'redução', 'evitou', 'lançamento', '250', 'milhões', 'toneladas', 'gás', 'carbônico', 'equivalente', 'atmosfera', '.', 'redução', 'anual', 'maior', 'série', 'histórica', 'Deter', 'emite', 'alertas', 'diários', 'apoiar', 'fiscalização', 'desde', '2015', '.', 'janeiro', 'dezembro', '2023', 'Ibama', 'aumentou', 'autos', 'infração', 'crimes', 'contra', 'flora', '106', '%', 'comparação', 'média', '2019', '2022', '.', 'destruição', 'bens', 'embargos', 'cresceram', '161', '%', '64', '%', 'respectivamente', 'período', '.', 'apreensões', 'aumentaram', '79', '%', '.', 'abril', 'presidente', 'Lula', 'anunciou', 'homologação', 'seis', 'novas', 'TIs', 'recriou', 'Comitê', 'Gestor', 'Política', 'Nacional', 'Gestão', 'Territorial', 'Ambiental', 'Terras', 'Indígenas', '(', 'PNGATI', ')', 'Conselho', 'Nacional', 'Política', 'Indigenista', '(', 'CNPI', ')', 'extintos', 'governo', 'anterior', '.', 'setembro', 'presidente', 'assinou', 'homologação', 'duas', 'TIs', '.', 'oito', 'novas', 'Terras', 'Indígenas', 'somam', 'cerca', '818', 'mil', 'hectares', '.', 'governo', 'federal', 'retomou', 'Plano', 'Ação', 'Prevenção', 'Controle', 'Desmatamento', 'Amazônia', 'Legal', '(', 'PPCDAm', ')', 'paralisado', 'gestão', 'anterior', '.', 'quinta', 'fase', 'plano', 'lançada', 'junho', '.', '2004', '2012', 'PPCDAm', 'guiou', 'políticas', 'reduziram', 'desmatamento', '83', '%', '.', 'compromisso', 'presidente', 'Lula', 'zerar', 'desmatamento', 'país', '2030', '.']",['mmeioambiente'],['informativo'],['desmatamento']
"['MMA', 'lançou', 'nesta', 'quinta', '(', '11/1', ')', 'Programa', 'Ambiente', 'Íntegro', 'iniciativa', 'reforçará', 'compromisso', 'ética', 'respeito', 'transparência', 'atividades', 'institucionais', '.', 'ministra', 'Marina', 'Silva', 'ministro', '@', 'cguoficial', 'Vinícius', 'Marques', 'Carvalho', 'participaram', 'cerimônia', '.', 'programa', 'apresentado', 'chefe', 'Assessoria', 'Especial', 'Controle', 'Interno', 'MMA', 'Humberto', 'Schloegl', '.', 'implementá-lo', 'MMA', 'lançou', 'Plano', 'Integridade', 'biênio', '2025-2027', '47', 'objetivos', 'divididos', 'seis', 'eixos', ':', 'treinamento', 'desenvolvimento', 'governança', 'promoção', 'ética', 'transparência', 'pública', 'monitoramento', 'comunicação', '.', 'Medidas', 'concretas', 'estratégias', 'bem', 'definidas', 'afirmou', 'Marina', 'fortalecem', 'comprometimento', 'ambiente', 'trabalho', 'saudável', 'inclusivo', 'além', 'prevenir', 'corrupção', 'fomentar', 'transparência', '.', 'integridade', 'disse', 'exige', 'democracia', 'fortalecida', ':', '“', 'impossível', 'ter', 'política', 'pública', 'integridade', 'ambiente', 'autoritário', '”', '.', 'Além', 'foco', 'combate', 'fraude', 'corrupção', 'desde', '2023', 'ações', 'tratam', 'respeito', 'direitos', 'valores', 'diversidade', 'responsabilidade', 'organizações', 'públicas', 'fazer', 'entregas', 'melhores', 'sociedade', '.', 'instituição', 'íntegra', 'preciso', 'não', 'corrupta', '”', 'disse', 'Carvalho', '.', '“', 'legitimidade', 'atuação', 'depende', 'conseguirmos', 'consolidar', 'relação', 'confiança', 'sociedade', '.', 'precisamos', 'contaminar', 'sociedade', 'vontade', 'acompanhar', 'controlar', 'estabelecer', 'relações', 'governo', 'quais', 'cidadão', 'veja', 'refletido', 'anseios', 'dúvidas', 'aspirações', '”', '.', 'Plano', 'Integridade', 'determina', 'normas', 'procedimentos', 'responsabilidades', 'outras', 'ações', 'unidades', 'devem', 'implementar', '.', 'iniciativas', 'incluem', 'medidas', 'conscientização', 'produção', 'avaliações', 'implementação', 'programas', 'elaboração', 'planejamento', 'estratégico', 'exemplo', '.', 'ministra', 'Marina', 'anunciou', 'ainda', 'criação', 'Comitê', 'Permanente', 'Gestão', 'Integridade', 'MMA', 'Rede', 'Integridade', 'MMA', 'inclui', 'unidades', 'vinculadas', 'promover', 'integração', 'órgãos', 'fortalecer', 'ações', '.', 'informações', 'mma.gov.br', '.']",['mmeioambiente'],['politica'],['meio-ambiente']
"['ministra', 'Marina', 'Silva', 'representou', 'Brasil', '@', 'worldeconomicforum', 'finalizado', 'nesta', 'sexta', '(', '19/1', ')', 'Davos', 'Suíça', '.', 'pronunciamentos', 'defendeu', 'mudança', 'profunda', 'forma', 'natureza', 'deve', 'avaliada', ':', 'prioridade', 'colocada', 'valor', 'trazido', 'natureza', 'não', 'custo', 'preservação', '.', 'delegação', 'brasileira', 'Davos', 'contou', 'ministros', 'Alexandre', 'Silveira', '(', '@', 'minaseenergia', ')', 'Nísia', 'Trindade', '(', '@', 'minsaude', ')', '.', '“', 'natureza', 'valores', 'muitas', 'vezes', 'forma', 'estágio', 'encontramos', 'ainda', 'não', 'conseguiram', 'alcançar', '.', 'algum', 'momento', 'vamos', 'descobrir', 'valores', 'existem', 'talvez', 'possam', 'precificados', '”', 'disse', 'ministra', 'painéis', 'Fórum', '.', 'serviços', 'prestados', 'natureza', 'sociedade', '(', 'serviços', 'ambientais', 'ecossistêmicos', ')', 'prioridades', 'grupo', 'trabalho', 'Sustentabilidade', 'Ambiental', 'Climática', 'presidência', 'brasileira', 'G20', '.', 'outro', 'painel', 'realizado', 'terça-feira', 'participação', 'presidente', 'Colômbia', 'Gustavo', 'Petro', 'Marina', 'comentou', 'metas', 'ambientais', 'importantes', 'adotadas', 'governos', 'Amazônia', ':', 'zerar', 'desmatamento', '2030', 'caso', 'Brasil', 'encerrar', 'extração', 'petróleo', 'gás', 'caso', 'Colômbia', '.', '“', 'Brasil', 'tomou', 'decisão', 'corajosa', 'desmatamento', 'zero', '.', 'Colômbia', 'tomou', 'decisão', 'relação', 'petróleo', 'zero', '.', 'algum', 'momento', 'vamos', 'encontrar', 'Colômbia', 'vai', 'dizer', 'desmatamento', 'zero', 'humanidade', 'vai', 'ter', 'dizer', 'petróleo', 'zero', '”', 'afirmou', '.', 'quinta', 'Marina', 'participou', 'mesa', 'sobre', 'oceano', 'debate', 'realizado', 'governo', 'Suíça', 'sobre', 'Amazônia', 'mudança', 'clima', 'lado', 'ministro', 'Luis', 'Fernando', 'Barroso', '(', 'Supremo', 'Tribunal', 'Federal', ')', '.', 'participaram', 'Martina', 'Hirayama', 'secretária', 'Educação', 'Suíça', ';', 'Thomas', 'Crowther', 'professor', '@', 'ethzurich', ';', 'Michael', 'Schaepman', 'professor', '@', 'uzh.ch', ';', 'apresentadora', 'Hosana', 'Silva', '.', 'painel', 'moderado', 'Gioia', 'Deucher', '(', 'InnHub', 'La', 'Punt', ')', '.', 'ministra', 'ainda', 'reuniões', 'conservacionista', 'Jane', 'Goodall', '(', '@', 'janegoodallinst', ')', 'Peter', 'Thompson', '(', '@', 'oceanenvoy', ')', ';', 'representantes', '@', 'opensocietyfoundations', ';', 'Daren', 'Tang', 'diretor-geral', '@', 'wipo', ';', 'Juan', 'Manuel', 'Louvier', 'diretor-geral', '@', 'inaes_mx', '.']",['mmeioambiente'],['politica'],['meio-ambiente']
"['MMA', 'participou', 'nesta', 'quinta-feira', '(', '25/1', ')', 'lançamento', 'relatório', 'Agenda', 'Transversal', 'Ambiental', 'Plano', 'Plurianual', '(', 'PPA', ')', '2024-2027', '@', 'planejamentoeorcamento', '(', 'MPO', ')', '.', 'evento', 'Brasília', 'presença', 'ministras', 'Marina', 'Silva', 'Simone', 'Tebet', '(', 'MPO', ')', 'ministro', 'Waldez', 'Góes', '(', '@', 'midregional', ')', '.', 'documento', 'apresenta', 'dados', 'metas', 'relacionadas', 'agenda', 'ambiental', 'refletindo', 'prioridade', 'planejamento', 'governo', 'federal', '.', 'tema', 'presente', '50', '88', 'programas', 'PPA', 'além', '113', 'objetivos', 'específicos', '372', 'entregas', '150', 'medidas', 'institucionais', 'normativas', '.', '“', 'aqui', 'povo', 'brasileiro', 'quer', '.', 'programa', 'votado', 'PPA', 'sobre', 'mudanças', 'climáticas', '.', 'Ações', 'preventivas', 'evitar', 'desastres', 'naturais', '”', 'discursou', 'ministra', 'Tebet', '.', '“', 'Precisamos', 'apresentar', 'Brasil', 'agenda', 'lá', 'atrás', 'segundo', 'Marina', 'utopia', '.', 'virou', 'sonho', 'distante', 'agora', 'não', 'falando', 'sonho', '.', 'falando', 'agenda', 'transversal', 'ambiental', '”', '.', 'pautas', 'ambientais', 'diretamente', 'inseridas', 'PPA', 'objetivos', 'recuperação', 'solo', 'recursos', 'hídricos', 'gestão', 'resíduos', 'recuperação', 'florestal', 'bioeconomia', 'combate', 'desmatamento', '.', 'presente', 'agendas', 'relacionadas', 'infraestrutura', 'logística', 'energia', 'qualidade', 'vida', '.', '“', 'conceito', 'materializou', '.', 'ideias', 'ganham', 'vida', 'ganham', 'força', 'gente', 'ousa', 'fazer', 'política', 'pública', 'baseada', 'evidência', '”', 'discursou', 'ministra', 'Marina', 'Silva', 'evento', 'ressaltando', 'transversalidade', 'agenda', 'ambiental', '.', '“', 'queremos', 'política', 'ambiental', 'toda', 'Esplanada', '.', 'ministérios', 'funcionam', 'outros', 'funcionarem', '.', 'Queremos', 'combater', 'desmatamento', 'mudança', 'modelo', 'desenvolvimento', 'fazer', 'mudança', 'forma', 'estruturante', '”', 'disse', '.', 'metas', '2027', 'destacam-se', 'redução', '20', '%', 'desmatamento', 'ano', 'todos', 'biomas', 'todos', 'municípios', 'brasileiros', 'ações', 'adaptação', 'eventos', 'extremos', 'secas', 'inundações', '.', 'metas', 'específicas', 'povos', 'indígenas', 'quilombolas', 'consolidação', 'territorial', 'qualidade', 'vida', '.', 'informações', 'MPO', '.', 'informações', 'link', 'relatório', 'gov.br/planejamento', '.']",['mmeioambiente'],['informativo'],['meio-ambiente']
"['ministra', 'Marina', 'Silva', 'recebeu', 'segunda-feira', '(', '5/9', ')', 'jovem', 'ativista', 'colombiano', 'Francisco', 'Vera', '14', 'anos', '.', 'Francisco', 'entregou', 'ministra', '“', 'Declaração', 'Ecoesperança', '”', 'reúne', 'demandas', 'crianças', 'jovens', 'relacionadas', 'meio', 'ambiente', 'educação', 'ambiental', 'climática', 'maior', 'representação', 'tomada', 'decisão', '.', 'Notícias', 'sobre', 'desmatamento', 'queimadas', 'Amazônia', 'fizeram', 'menino', 'ingressar', 'ativismo', 'ambiental', '2019', '.', 'fundou', 'movimento', 'Guardiões', 'Vida', 'hoje', 'reúne', 'cerca', '700', 'crianças', 'jovens', 'planeta', '.', '“', 'Amazônia', 'fundamental', 'não', 'Brasil', 'todo', 'mundo', '.', 'pulmão', 'mundo', 'situação', 'chave', 'futuro', '”', 'disse', 'ativista', '@', 'agencia.brasil', '.', 'Francisco', 'participou', 'reunião', 'MMA', 'representantes', 'Instituto', 'Alana', 'organização', 'sociedade', 'civil', 'atua', 'direitos', 'crianças', '.', 'Após', 'encontro', 'Marina', 'destacou', 'força', 'política', 'ativismo', 'ambiental', 'infantojuvenil', '.', '“', 'crianças', 'jovens', 'têm', 'força', 'grande', 'porque', 'fiéis', 'depositários', 'bens', 'naturais', 'países', 'possuem', '.', 'autoridades', 'obrigação', 'entregar', 'mundo', 'igual', 'melhor', 'encontramos', '.', 'Então', 'ativismo', 'empenho', 'além', 'força', 'política', 'importante', 'cria', 'constrangimento', 'ético', 'podendo', 'tendo', 'meios', 'agir', 'não', 'fazendo', 'parte', '”', 'disse', 'ministra', 'Agência', 'Brasil', '.', 'Francisco', 'participou', 'oficina', '“', 'Justiça', 'climática', ':', 'novo', 'caminho', 'adaptação', 'Brasil', '”', 'promovida', 'MMA', 'debater', 'medidas', 'adaptação', 'mudanças', 'climáticas', 'governo', 'academia', 'sociedade', 'civil', '.', '“', 'importante', 'incluir', 'vozes', 'crianças', 'não', 'maneira', 'consultiva', 'participativa', 'possam', 'incidir', 'politicamente', 'decisões', '.', 'começa', 'inclui-las', 'diretamente', '.', 'dar', 'espaços', 'ferramentas', 'possibilidades', 'oportunidades', 'possam', 'expressar', 'experiências', 'vivências', '”', 'disse', '.', 'informações', 'Agência', 'Brasil', 'Rafa', 'Neddermeyer/Ag', '.', 'Brasil']",['mmeioambiente'],['informativo'],['outros']
"['presidente', 'exercício', 'Geraldo', 'Alckmin', 'reuniu', 'nesta', 'sexta-feira', '(', '8/9', ')', 'representantes', 'nove', 'ministérios', 'acelerar', 'ajuda', 'vítimas', 'catástrofe', 'socioambiental', 'atinge', 'Rio', 'Grande', 'Sul', '.', 'governo', 'federal', 'anunciou', 'série', 'medidas', 'atender', 'população', 'envio', 'equipamentos', 'distribuição', '20', 'mil', 'cestas', 'alimentos', 'kits', 'saúde', 'cerca', '15', 'mil', 'pessoas', '.', 'disponibilizados', 'prefeituras', 'R', '$', '800', 'pessoa', 'desabrigada', 'auxiliar', 'custos', 'alojamento', 'abrigo', 'alimentação', 'outras', 'iniciativas', '.', 'Botes', 'aeronaves', 'tratores', 'Comando', 'Unificado', 'Forças', 'Armadas', 'apoiarão', 'operações', '.', 'Alckmin', 'embarcará', 'comitiva', 'ministros', 'técnicos', 'Defesa', 'Civil', 'neste', 'domingo', 'vistoriar', 'regiões', 'afetadas', '.', 'ministra', 'Marina', 'Silva', 'integrará', 'grupo', '.', 'Portaria', 'nº', '2.852', 'publicada', 'Diário', 'Oficial', 'União', 'quinta', 'declara', 'estado', 'calamidade', 'pública', '79', 'municípios', 'gaúchos', 'medida', 'facilita', 'acesso', 'recursos', 'emergenciais', 'outras', 'ações', 'extraordinárias', '.', '“', 'Tudo', 'resultado', 'mudanças', 'climáticas', '”', 'afirmou', 'Alckmin', '.', 'Segundo', 'balanço', 'divulgado', 'Defesa', 'Civil', 'nesta', 'sexta', 'desastre', 'provocou', 'menos', '41', 'mortes', '223', 'feridos', 'cidades', 'Rio', 'Grande', 'Sul', '.', '3.193', 'desabrigados', '8.256', 'desalojados', '.', 'todo', '147', 'mil', 'pessoas', 'afetadas', 'Estado', '.', '234', '-', 'Cadu', 'Gomes/VPR', '1', '-', 'Lucas', 'Leffa/Secom-PR']",['mmeioambiente'],['politica'],['outros']
"['presidência', 'brasileira', 'G20', 'três', 'prioridades', ':', 'inclusão', 'social', 'combate', 'fome', 'transição', 'energética', 'desenvolvimento', 'sustentável', 'reforma', 'instituições', 'governança', 'global', '.', 'lema', '``', 'construindo', 'mundo', 'justo', 'planeta', 'sustentável', ""''"", 'anunciado', 'presidente', 'Lula', 'discurso', 'encerramento', 'reunião', 'grupo', 'Índia', '.', 'Brasil', 'assume', 'presidência', 'grupo', 'próximos', 'dois', 'anos', '.']",['mmeioambiente'],['politica'],['sustentabilidade']
"['``', 'preocupados', 'alterações', 'climáticas', 'efeitos', 'todas', 'áreas', '.', ""''""]",['mmeioambiente'],['campanha'],['clima']
"['#', 'DiaDoCerrado', 'Presente', '13', 'estados', 'Cerrado', 'savana', 'rica', 'biodiversidade', 'mundo', '!', 'Imagina', 'conhecer', 'bioma', 'brasileiro', 'caminhando', 'pedalando', 'cavalo', '?', 'Pois', 'trilha', 'Caminhos', 'Planalto', 'Central', 'possível', '!', 'percurso', 'faz', 'parte', 'Rede', 'Brasileira', 'Trilhas', 'iniciativa', '#', 'MTur', '@', 'mmeioambiente', '@', 'icmbio', '.', 'Nela', 'trilheiro', 'pode', 'optar', 'seguir', 'caminhos', ':', 'Arco', 'Brasília', '-', 'valor', 'cívico', 'histórico', 'arquitetônico', 'cultural', 'percorrendo', 'cidade', 'Brasília', ';', 'Arco', 'Cafuringa', '-', 'valor', 'ambiental', 'foco', 'cultura', 'rural', 'religiosa', 'histórica', ';', 'Trilha', 'União', '-', 'valor', 'paisagístico', 'místico', 'gastronômico', 'vivência', 'espiritual', '.']",['mmeioambiente'],['informativo'],['biomas']
"['``', 'oito', 'meses', 'conseguimos', 'reduzir', 'desmatamento', '48', '%', 'evitando', 'lançar', 'atmosfera', 'quase', '200', 'milhões', 'toneladas', 'CO2', '.', 'inversão', 'anteriormente', '.', 'Conseguimos', 'concurso', '@', 'ibamagov', '@', 'icmbio', '.', 'Tudo', 'trabalhando', 'ter', 'governança', 'ambiental', 'eficiente', 'capaz', 'ajudar', 'diferentes', 'dinâmicas', 'econômicas', 'sociais', 'país', '.', ""''""]",['mmeioambiente'],['informativo'],['desmatamento']
"['MMA', 'iniciou', 'nesta', 'quarta-feira', '(', '13/9', ')', 'fase', 'consulta', 'pública', 'novo', 'Plano', 'Ação', 'Prevenção', 'Controle', 'Desmatamento', 'Queimadas', 'Bioma', 'Cerrado', '(', 'PPCerrado', ')', '.', 'objetivo', 'receber', 'contribuições', '12/10', '.', 'plano', 'construído', 'partir', 'análise', 'fases', 'anteriores', 'PPCerrado', 'reuniões', 'representantes', 'Estados', 'sociedade', 'relatórios', 'grupos', 'transição', 'governo', 'subsídios', 'coletados', 'Seminário', 'Técnico-Científico', 'realizado', 'julho', '.', 'Após', 'análise', 'dinâmica', 'desmatamento', 'bioma', 'plano', 'detalhou', '12', 'objetivos', 'estratégicos', '4', 'eixos', ':', 'atividades', 'produtivas', 'sustentáveis', ';', 'monitoramento', 'controle', 'ambiental', ';', 'ordenamento', 'fundiário', 'territorial', ';', 'instrumentos', 'normativos', 'econômicos', '.', 'eixos', 'apresentam', '12', 'objetivos', 'estratégicos', '37', 'resultados', 'esperados', '.', 'alcançá-los', '78', 'linhas', 'ação', 'incluem', 'ações', 'apoio', 'bioeconomia', 'fiscalização', 'destinação', 'terras', 'públicas', 'conservação', 'uso', 'sustentável', 'recursos', 'naturais', '.', 'metas', 'indicadores', 'prazos', 'atores-chave', 'incluídos', 'versão', 'final', 'plano', '.', 'Algumas', 'ações', 'estratégicas', 'extrapolam', 'limites', 'biomas', 'têm', 'impacto', 'direto', 'alcance', 'meta', 'desmatamento', 'zero', '2030', '.', 'aprovação', 'resolução', 'Conselho', 'Monetário', 'Nacional', 'nº', '5.081', '29', 'junho', '2023', 'ampliou', 'todos', 'biomas', 'restrições', 'acesso', 'crédito', 'desmatadores', 'ilegais', 'incluindo', 'Cerrado', '—', 'então', 'condições', 'valiam', 'Amazônia', '.', 'nova', 'fase', 'programa', 'implementada', '2023', '2027', '.', 'compromisso', 'governo', 'brasileiro', 'zerar', 'desmatamento', 'país', '2030', '.', 'Coordenada', 'MMA', 'Comissão', 'Interministerial', 'representantes', '13', 'ministérios', '.', 'PPCerrado', 'criado', '2010', 'três', 'fases', 'revogado', 'governo', 'anterior', '2019', '.', 'últimos', 'quatro', 'anos', 'desmatamento', 'bioma', 'aumentou', '69', '%', ':', '63', 'mil', 'km²', '(', '2019', ')', '107', 'mil', 'km²', '(', '2022', ')', '.', 'perda', 'vegetação', 'nativa', 'Cerrado', 'representou', '40', '%', 'todo', 'desmatamento', 'ocorrido', 'país', 'durante', 'gestão', 'anterior', '.', 'Acesse', 'mma.gov.br', 'informações', 'sobre', 'PPCerrado', 'link', 'texto', 'consulta', 'pública', '(', 'stories', ')', '.', 'Marcos', 'Amend']",['mmeioambiente'],['informativo'],['meio-ambiente']
"['🇧🇷🇨🇦', 'MMA', 'integra', 'comitiva', 'caminho', 'Canadá', 'apoiar', 'combate', 'incêndios', 'florestais', '.', '62', 'combatentes', 'Ibama', 'ICMBio', 'vão', 'compor', 'missão', '104', 'especialistas', 'brasileiros', 'atuar', 'áreas', 'afetadas', 'fogo', 'país', 'norte-americano', '.', '42', 'servidores', '@', 'ibamagov', 'missão', '10', 'quilombolas', '9', 'indígenas', '.', 'atuam', 'Centro', 'Nacional', 'Prevenção', 'Combate', 'Incêndios', 'Florestais', '(', 'Prevfogo', ')', '.', '20', 'enviados', '@', 'icmbio', 'trabalham', 'Unidades', 'Conservação', 'várias', 'regiões', 'país', '.', 'Canadá', 'passa', 'pior', 'temporada', 'incêndios', 'história', 'iniciada', 'março', 'cedo', 'normal', 'agravou', 'partir', 'junho', '.', 'fogo', 'atingiu', 'várias', 'partes', 'país', 'tempo', 'sobrecarregou', 'equipes', 'locais', '.', 'mês', 'fim', 'verão', 'hemisfério', 'Norte', '10', 'milhões', 'hectares', 'destruídos', 'área', 'maior', 'estado', 'Pernambuco', '.', 'Outros', 'países', 'enviaram', 'combatentes', 'ajudar', 'crise', '.', 'efeito', 'mudanças', 'climáticas', 'país', 'perde', 'áreas', 'neve', 'gelo', 'marinho', 'aquece', 'duas', 'vezes', 'rápido', 'média', 'planeta', '.', 'condições', 'propícias', 'fogo', 'calor', 'acúmulo', 'matéria', 'seca', 'baixa', 'umidade', 'aumentam', 'duração', 'temporada', 'incêndios', '.', 'missão', 'solicitada', 'governo', 'canadense', 'Brasil', 'realizada', '21/7', '24/8', 'coordenação', '@', 'abcgovbr', '(', '@', 'itamaratygovbr', ')', '.', '104', 'profissionais', 'vários', 'órgãos', ':', 'MMA', 'ICMBio', 'Ibama', '@', 'midregional', '@', 'mjsp_gov', 'Força', 'Nacional', 'corporações', 'bombeiros', 'militares', 'vários', 'estados', '.', '@', 'mindefesa', '@', 'min.fazenda', '@', 'mtransportes', 'Conselho', 'Nacional', 'Corpos', 'Bombeiros', 'Militares', 'Brasil', 'cooperam', 'organização', '.', 'Gabriel', 'Rodrigues/Ibama']",['mmeioambiente'],['informativo'],['queimadas']
